trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,ema50_at_entry,ema100_at_entry,stoch_k_at_entry,stoch_d_at_entry,pullback_stoch_min,pullback_stoch_max,volatility_regime,trend_regime,split,month,spec_hash,pb_depth_bucket
227,2025-12-15 15:09:00,2025-12-15 15:10:00,SHORT,87968.35,87792.4133,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000642,0.0011500000000000642,0.0,0.003682347116889285,88608.72979315948,88955.79091238324,77.3553140004574,79.05116255415962,35.61182369498665,81.48898694185506,High,Trending,train,2025-12,65d674ca66c2,
228,2025-12-15 15:11:00,2025-12-15 15:14:00,SHORT,87673.97,87498.62206,TP,3,5e-05,0.0008,0.0008500000000000001,0.002000000000000079,0.001150000000000079,0.0004351348524538604,0.0024021953152115797,88537.21872102111,88905.71310580023,44.440318991716566,59.577278884539176,44.440318991716566,81.48898694185506,High,Trending,train,2025-12,65d674ca66c2,
229,2025-12-15 15:35:00,2025-12-15 15:36:00,SHORT,87057.18,86883.06563999999,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000079,0.001150000000000079,0.0,0.003046043990857423,87597.08289009902,88191.21834688171,62.44565121700075,75.0662410630008,62.44565121700075,84.88344195927765,High,Trending,train,2025-12,65d674ca66c2,
230,2025-12-15 15:38:00,2025-12-15 15:39:00,SHORT,86718.02,86783.05851500001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000086,-0.0016000000000000862,0.001567724908848208,5.0739165862051866e-05,87506.21195812515,88109.8045331228,19.7709562195562,26.485943054329557,18.11288139075315,77.86963001272356,High,Trending,train,2025-12,65d674ca66c2,15-20
231,2025-12-15 15:49:00,2025-12-15 15:51:00,SHORT,87075.84,86901.68832,TP,2,5e-05,0.0008,0.0008500000000000001,0.001999999999999947,0.001149999999999947,0.0,0.002400206532604222,87339.61237627851,87896.32920370996,59.5008415492974,72.7076992921204,59.5008415492974,98.70724951234293,High,Trending,train,2025-12,65d674ca66c2,
232,2025-12-15 15:52:00,2025-12-15 15:53:00,SHORT,86946.56,86772.66688,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999237,0.0011499999999999237,0.0,0.0024143565886907805,87290.68740768477,87838.79681266985,14.159206956960995,28.11575547068695,14.159206956960995,72.47463791065782,High,Trending,train,2025-12,65d674ca66c2,10-15
233,2025-12-17 14:31:00,2025-12-17 14:32:00,LONG,87821.02,87755.154235,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001089,-0.001600000000000109,0.0010819733134505164,0.0001061249345543064,87607.39476443114,87453.00620195018,59.3687863000631,46.43809958118874,12.944092912887212,59.3687863000631,High,Trending,train,2025-12,65d674ca66c2,10-15
234,2025-12-17 15:23:00,2025-12-17 15:24:00,LONG,89920.0,89852.56,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000259,-0.0016000000000000259,0.0019432829181495245,0.0005839635231316144,89225.92019370246,88583.29898026795,22.61234011930503,22.2945058457332,18.793333333332672,40.55529608500107,High,Trending,train,2025-12,65d674ca66c2,15-20
235,2025-12-17 15:28:00,2025-12-17 15:29:00,LONG,89738.9,89918.37779999999,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999254,0.0011499999999999254,0.0,0.0023523800715186593,89325.30312136863,88696.51260375055,40.279172602782445,26.451718256460996,11.93256773801697,40.279172602782445,High,Trending,train,2025-12,65d674ca66c2,10-15
236,2025-12-21 12:32:00,2025-12-21 12:33:00,LONG,88887.58,88820.914315,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999993,-0.0015999999999999994,0.0014629715422560515,0.0,88636.07929685825,88467.875441702,49.26670570797365,33.25270082813779,10.239196830869291,49.26670570797365,High,Trending,train,2025-12,65d674ca66c2,10-15
237,2025-12-21 12:34:00,2025-12-21 12:41:00,LONG,88789.67,88723.07774749999,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000676,-0.0016000000000000675,0.0020780570532585012,0.0002974445112815882,88648.32590994106,88480.71399903159,36.180801120282325,45.193390042308636,14.481840999123355,50.132663298669485,High,Trending,train,2025-12,65d674ca66c2,10-15
238,2025-12-22 12:45:00,2025-12-22 12:46:00,LONG,90163.33,90095.7075025,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000858,-0.0016000000000000857,0.0009919775589477709,0.0,89824.74016330244,89302.57319744259,33.36817920722256,23.84865191475929,3.2246438376894297,33.36817920722256,High,Trending,train,2025-12,65d674ca66c2,0-5
239,2025-12-25 15:39:00,2025-12-25 15:43:00,LONG,88043.13,88219.21626,TP,4,5e-05,0.0008,0.0008500000000000001,0.001999999999999959,0.0011499999999999588,0.0,0.004621257785814695,87874.59389780178,87773.18153071021,54.66388156285735,34.09218793117922,7.084705665695466,54.66388156285735,High,Trending,train,2025-12,65d674ca66c2,5-10
240,2025-12-26 12:01:00,2025-12-26 12:31:00,LONG,88586.28,88666.93,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.0009104118606176281,6.041186061762807e-05,0.0002291551242472639,0.0015838795804496777,88190.62410503758,87998.95545670512,74.36956549283903,44.75574239785448,12.382881987740008,74.36956549283903,Medium,Trending,train,2025-12,65d674ca66c2,10-15
241,2025-12-26 12:39:00,2025-12-26 13:09:00,LONG,88680.17,88757.99,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.0008775355302093691,2.7535530209369004e-05,0.0006994799401038455,0.0009165521446339,88565.3342732446,88354.35957476356,62.1413265003821,37.59012732431208,19.826982941042345,62.1413265003821,High,Trending,train,2025-12,65d674ca66c2,15-20
242,2025-12-26 15:26:00,2025-12-26 15:27:00,SHORT,86866.51,86931.6598825,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000195,-0.0016000000000000196,0.0009017284106383663,0.0005118198025912616,87416.72567255542,87878.7248922838,44.35839052578158,67.14958865477993,44.35839052578158,92.83363913593676,High,Trending,train,2025-12,65d674ca66c2,
243,2025-12-26 15:28:00,2025-12-26 15:29:00,SHORT,86899.28,86964.45446000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001067,-0.0016000000000001068,0.0014044995539664186,7.675552662804863e-05,87379.09316409288,87841.40757271578,37.054843794432166,38.4100069966591,33.8167866697631,88.75847137958418,High,Trending,train,2025-12,65d674ca66c2,
244,2025-12-26 15:36:00,2025-12-26 15:37:00,SHORT,87007.87,87073.1259025,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000947,-0.0016000000000000948,0.0007632642886212879,7.217737889686112e-05,87292.94418936297,87726.561458184,59.184969998175525,74.09003053662624,59.184969998175525,86.08179854551638,Medium,Trending,train,2025-12,65d674ca66c2,
245,2025-12-26 15:38:00,2025-12-26 15:39:00,SHORT,87056.16,87121.45212,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999798,-0.00159999999999998,0.000866567052808237,0.0006073091209170022,87273.51583185716,87699.65714456048,39.131017399329735,48.4141040242995,39.131017399329735,86.08179854551638,Medium,Trending,train,2025-12,65d674ca66c2,
246,2025-12-26 15:51:00,2025-12-26 15:59:00,SHORT,87085.92,87137.81,EOD,8,5e-05,0.0008,0.0008500000000000001,-0.0005958483300170615,-0.0014458483300170614,0.0007213565637247328,0.0009751289301416148,87189.94826486715,87554.04008547922,65.18829100057832,72.23318979478285,65.18829100057832,85.75651140545044,High,Trending,train,2025-12,65d674ca66c2,
247,2025-12-28 12:13:00,2025-12-28 12:43:00,LONG,87847.16,87830.0,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,-0.00019533926879370365,-0.0010453392687937036,0.00030974251188093505,0.00025988318802795386,87682.22152493968,87610.09330505741,48.36200801320434,30.73035326158029,9.985608143822295,48.36200801320434,Low,Trending,train,2025-12,65d674ca66c2,5-10
248,2025-12-28 12:45:00,2025-12-28 13:15:00,LONG,87811.87,87849.62,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.0004298963226725499,-0.00042010367732745016,1.138798205158518e-07,0.0015730219616095712,87798.74708472611,87720.9856105251,23.21805723936996,22.323586654696854,10.051958433268817,23.21805723936996,Low,Trending,train,2025-12,65d674ca66c2,10-15
249,2025-12-29 12:32:00,2025-12-29 12:33:00,SHORT,87261.76,87327.20632,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000315,-0.0016000000000000315,0.001955381142897011,0.0,87369.2593539722,87562.16468839707,86.89093066977108,84.94718729505978,79.34472063577148,93.07163141549307,High,Trending,train,2025-12,65d674ca66c2,
250,2025-12-29 12:58:00,2025-12-29 13:01:00,SHORT,87350.01,87415.52250749999,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999542,-0.0015999999999999543,0.001236290642668561,0.0,87366.95638455541,87482.16071752775,30.337537519731473,43.409749501905395,30.337537519731473,82.89305218049903,High,Trending,train,2025-12,65d674ca66c2,
251,2025-12-31 15:42:00,2025-12-31 15:49:00,SHORT,88060.26,88126.305195,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999862,-0.0015999999999999864,0.0010190748925793002,0.00046865634964045674,88155.11724863871,88360.04106791827,76.70031876016664,80.3362339602274,75.27949224110753,88.22492855135827,High,Trending,train,2025-12,65d674ca66c2,
252,2025-12-31 15:53:00,2025-12-31 15:59:00,SHORT,88064.03,87953.97,EOD,6,5e-05,0.0008,0.0008500000000000001,0.0012497724666926744,0.00039977246669267437,0.00020405607147437114,0.0014765392862443251,88125.13173975186,88302.83653270877,33.353473098652294,58.75880173011718,33.353473098652294,81.40599954202217,Medium,Ranging,train,2025-12,65d674ca66c2,
253,2026-01-02 12:12:00,2026-01-02 12:42:00,LONG,89426.1,89509.99,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.0009380930175865817,8.809301758658163e-05,0.0,0.001868246518633737,88585.77560369446,88318.75850687828,71.49876258747106,42.344706052425494,2.63389055585512,71.49876258747106,High,Trending,train,2026-01,65d674ca66c2,0-5
254,2026-01-04 12:11:00,2026-01-04 12:41:00,LONG,91251.07,91182.63169750001,SL,30,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999871,-0.0015999999999999873,0.0009515504859285676,0.0011937394268362333,90498.71410205844,90295.92248923397,33.427957649227615,24.394428744109515,13.490687388272205,65.02560801202289,Low,Trending,train,2026-01,65d674ca66c2,10-15
255,2026-01-04 12:47:00,2026-01-04 13:17:00,LONG,91142.4,91117.93,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,-0.0002684809704374821,-0.0011184809704374821,0.00035548767642715336,0.0008463678814689917,91051.63270510577,90777.01672161609,47.73148655165277,29.567552875605674,6.315319701395427,47.73148655165277,Medium,Trending,train,2026-01,65d674ca66c2,5-10
256,2026-01-05 12:47:00,2026-01-05 13:07:00,LONG,92829.65,93015.3093,TP,20,5e-05,0.0008,0.0008500000000000001,0.001999999999999993,0.001149999999999993,0.0005347429404290485,0.002050530191592943,92691.36272232924,92308.07833177134,46.712388357348196,26.14339156467412,9.39671948846677,46.712388357348196,High,Trending,train,2026-01,65d674ca66c2,5-10
257,2026-01-08 12:29:00,2026-01-08 12:31:00,SHORT,89930.89,89998.3381675,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999869,-0.0015999999999999868,0.0007684789953707851,0.0,90409.89244697955,90844.86958765973,56.83552377255836,71.05957933851597,56.83552377255836,85.03992728539968,Low,Trending,train,2026-01,65d674ca66c2,
258,2026-01-09 15:47:00,2026-01-09 15:48:00,LONG,91541.9,91473.24357499999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000909,-0.001600000000000091,0.0029919632430613677,0.00011033199005052137,91050.83740023425,90781.15209388053,47.852591208200614,28.839620603932,4.112567126880502,47.852591208200614,High,Trending,train,2026-01,65d674ca66c2,0-5
259,2026-01-11 13:13:00,2026-01-11 13:27:00,LONG,90936.53,90868.3276025,SL,14,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000521,-0.0016000000000000521,0.0012652781011107163,0.000314834973360042,90898.28045274084,90834.36895526279,53.535353535361025,35.3908191454314,0.054914881939728315,53.535353535361025,Low,Trending,train,2026-01,65d674ca66c2,0-5
260,2026-01-15 15:47:00,2026-01-15 15:49:00,SHORT,95688.23,95496.85354,TP,2,5e-05,0.0008,0.0008500000000000001,0.001999999999999995,0.0011499999999999948,0.00018863344007933797,0.0026368969307927676,96015.73811779816,96208.32063729182,43.17979910981516,62.177549997163176,43.17979910981516,83.01184750424702,High,Trending,train,2026-01,65d674ca66c2,
261,2026-01-15 15:50:00,2026-01-15 15:51:00,SHORT,95475.0,95546.60625,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999695,-0.0015999999999999695,0.002954700183294117,0.0,95968.11278242031,96172.51770203427,21.049849404082313,14.931504944163356,10.68525771552297,60.34100337742677,High,Trending,train,2026-01,65d674ca66c2,10-15
262,2026-01-18 12:50:00,2026-01-18 13:20:00,SHORT,95145.84,95005.01,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.0014801487905304295,0.0006301487905304294,0.0,0.0014802538923403958,95193.35452374701,95267.95694791323,32.78650710933159,65.54277167346659,32.78650710933159,98.86081008075183,Low,Trending,train,2026-01,65d674ca66c2,
263,2026-01-19 12:22:00,2026-01-19 12:35:00,SHORT,93139.2,93209.0544,SL,13,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999628,-0.001599999999999963,0.0008567821067821381,0.0017148526077097632,93884.59010064589,94349.2006767037,67.42623426555288,76.64063696735475,67.42623426555288,88.9794198244457,High,Trending,train,2026-01,65d674ca66c2,
264,2026-01-19 12:39:00,2026-01-19 13:05:00,SHORT,93166.11,92979.77778,TP,26,5e-05,0.0008,0.0008500000000000001,0.0019999999999999636,0.0011499999999999636,0.0006475530640916718,0.0021137514488906704,93515.426769687,93998.35198837724,72.48642747717788,78.40912326070965,72.48642747717788,93.44819818415478,High,Trending,train,2026-01,65d674ca66c2,
265,2026-01-20 12:38:00,2026-01-20 12:50:00,SHORT,91166.46,91234.834845,SL,12,5e-05,0.0008,0.0008500000000000001,-0.000749999999999983,-0.001599999999999983,0.000905815581739021,6.888498248164278e-05,91570.95586794663,92018.91034794101,59.5011447860959,72.1188445330642,59.5011447860959,91.7538274973485,High,Trending,train,2026-01,65d674ca66c2,
266,2026-01-25 12:20:00,2026-01-25 12:23:00,SHORT,88549.02,88615.431765,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999673,-0.0015999999999999673,0.0009371080560800777,0.0,88916.83962721573,89119.84510026712,27.81503455106083,56.125437062160465,27.81503455106083,98.00971260249595,High,Trending,train,2026-01,65d674ca66c2,
267,2026-01-25 12:28:00,2026-01-25 12:44:00,SHORT,88684.05,88750.5630375,SL,16,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000089,-0.001600000000000009,0.0009009511856979262,0.00028325273823207096,88848.73838779294,89052.81352898268,67.63343275245705,78.25922799238315,67.63343275245705,89.64353116720201,High,Trending,train,2026-01,65d674ca66c2,
268,2026-01-25 12:50:00,2026-01-25 13:06:00,SHORT,88756.88,88823.44766,SL,16,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000068,-0.0016000000000000068,0.0010208786068189933,0.0005137629894156466,88782.7864856036,88938.77366739328,60.82958174612995,77.81963618971476,60.82958174612995,94.78215223097754,High,Trending,train,2026-01,65d674ca66c2,
269,2026-01-26 12:22:00,2026-01-26 12:52:00,SHORT,87884.0,87797.05,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.0009893723544672191,0.00013937235446721905,0.00015315643348056988,0.0016910928041508732,88176.45628921689,88383.39307106166,50.04160742437757,72.66577512069334,50.04160742437757,92.24950852963049,High,Trending,train,2026-01,65d674ca66c2,
270,2026-01-28 12:22:00,2026-01-28 12:23:00,LONG,89944.0,89876.542,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999858,-0.001599999999999986,0.0015440718669394806,0.0,89122.88566989789,88646.6160627621,43.286365365891804,25.97201688944069,9.162161382935663,43.286365365891804,Medium,Trending,train,2026-01,65d674ca66c2,5-10
271,2026-01-28 12:55:00,2026-01-28 13:10:00,LONG,89997.48,90177.47495999999,TP,15,5e-05,0.0008,0.0008500000000000001,0.0019999999999999597,0.0011499999999999596,0.0003117865077999703,0.0033503160310711377,89703.98454818825,89257.1961018082,75.65138345610258,54.76453712365577,15.948060595970304,75.65138345610258,Low,Trending,train,2026-01,65d674ca66c2,15-20
272,2026-01-29 12:40:00,2026-01-29 12:41:00,SHORT,87877.53,87943.4381475,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999823,-0.0015999999999999825,0.0008919231116305233,0.0,88276.08483278296,88679.32798150693,17.075384394702606,38.6574748294805,17.075384394702606,97.91982717770982,High,Trending,train,2026-01,65d674ca66c2,15-20
273,2026-01-29 15:55:00,2026-01-29 15:56:00,SHORT,84813.02,84876.629765,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000125,-0.0016000000000000124,0.003973210716939402,0.0,85371.93866737741,86103.5251947153,82.51158034049186,81.15074627686471,52.838776497956694,83.21281153106946,High,Trending,train,2026-01,65d674ca66c2,
274,2026-01-30 12:00:00,2026-01-30 12:01:00,SHORT,83151.36,83213.72352,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999877,-0.0015999999999999877,0.001227159724146347,0.0,85227.48058780882,85959.54771836053,40.05442589643455,59.065648132978644,40.05442589643455,90.93630023210515,Medium,Trending,train,2026-01,65d674ca66c2,
275,2026-01-30 12:45:00,2026-01-30 12:46:00,SHORT,82745.2,82807.2589,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000439,-0.001600000000000044,0.0011215152057158955,0.00042588573113595335,83229.77116987864,84121.55307424611,22.233599872593086,48.687755102885745,22.233599872593086,82.5256893753841,Medium,Trending,train,2026-01,65d674ca66c2,
276,2026-01-31 15:01:00,2026-01-31 15:02:00,SHORT,81420.01,81257.16997999999,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000404,0.0011500000000000403,0.0,0.0028249812300439998,81584.27593266411,81952.49839035729,48.302393488582034,67.41613652271806,48.302393488582034,87.86128641638372,High,Trending,train,2026-01,65d674ca66c2,
277,2026-02-01 12:17:00,2026-02-01 12:19:00,SHORT,78485.54,78544.404155,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000375,-0.0016000000000000376,0.0017730654589368118,0.0,79926.39272437632,80628.49109327761,17.862107728251715,34.9735054215124,17.862107728251715,84.62794958391558,Low,Trending,train,2026-02,65d674ca66c2,15-20
278,2026-02-01 12:23:00,2026-02-01 12:24:00,SHORT,78458.01,78301.09397999999,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000054,0.0011500000000000538,0.0,0.002727701097695376,79624.79199148045,80389.51848237895,22.243857361947203,53.66771010459155,22.243857361947203,83.5667207564559,High,Trending,train,2026-02,65d674ca66c2,
279,2026-02-01 12:25:00,2026-02-01 12:26:00,SHORT,78305.0,78363.72875000001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000119,-0.0016000000000001191,0.0008802758444542879,0.0,79525.5501313128,80308.91255423939,15.61307189542515,16.043999389684966,10.275068911682029,83.5667207564559,Medium,Trending,train,2026-02,65d674ca66c2,10-15
280,2026-02-01 12:39:00,2026-02-01 13:02:00,SHORT,78490.34,78549.207755,SL,23,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999912,-0.0015999999999999912,0.0017538463968942357,0.0016974063305114481,79080.73301985154,79863.13546523835,31.688950615707203,60.0540564352202,31.688950615707203,91.29690568423605,Medium,Trending,train,2026-02,65d674ca66c2,
281,2026-02-04 12:37:00,2026-02-04 12:40:00,SHORT,76099.58,76156.654685,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999946,-0.0015999999999999947,0.0010566418369195138,0.0004098577153776976,76507.40738412058,76929.60648701321,47.93104065465915,68.47572987402391,47.93104065465915,95.56705674914333,Medium,Trending,train,2026-02,65d674ca66c2,
282,2026-02-04 14:10:00,2026-02-04 14:11:00,SHORT,75051.35,75107.63851250001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000397,-0.0016000000000000398,0.002215016785174293,0.0,75361.35376377667,75730.5467387981,50.90227125364805,66.69132668378647,50.90227125364805,91.88793196029411,Medium,Ranging,train,2026-02,65d674ca66c2,
283,2026-02-05 12:31:00,2026-02-05 12:32:00,SHORT,69686.87,69547.49626,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999935,0.001149999999999935,0.0,0.002119911541442397,71059.12913850785,72392.37375136926,68.68319782264014,76.40519853502867,62.23107141976732,86.43402746846608,High,Trending,train,2026-02,65d674ca66c2,
284,2026-02-05 12:34:00,2026-02-05 12:35:00,SHORT,69514.25,69566.3856875,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000804,-0.0016000000000000805,0.002793959511898656,0.0,70891.23907001312,72228.27029037129,52.773485305915536,58.12095092581027,52.773485305915536,79.1878306285346,High,Trending,train,2026-02,65d674ca66c2,
285,2026-02-07 12:29:00,2026-02-07 12:30:00,LONG,69404.76,69352.70642999999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000053,-0.0016000000000000532,0.0015094065594347531,0.008390346713971805,68901.08494986374,68568.89183214733,43.837563507542065,30.668167601838885,17.756752442681435,43.837563507542065,Low,Trending,train,2026-02,65d674ca66c2,15-20
286,2026-02-07 12:31:00,2026-02-07 12:32:00,LONG,69627.08,69766.33416,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999536,0.0011499999999999536,0.0,0.003059441814880131,68961.5123893206,68612.70969580197,60.173479420458136,53.293925638477646,17.756752442681435,60.173479420458136,High,Trending,train,2026-02,65d674ca66c2,15-20
287,2026-02-08 12:48:00,2026-02-08 12:51:00,LONG,71028.06,70974.788955,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000187,-0.0016000000000000187,0.0007802550147082471,0.0006914168851014737,70643.15928698564,70220.07603404013,66.26055748934118,42.924738788256434,14.45396576348021,66.26055748934118,Low,Trending,train,2026-02,65d674ca66c2,10-15
288,2026-02-09 12:18:00,2026-02-09 12:19:00,SHORT,69084.97,69136.7837275,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000645,-0.0016000000000000645,0.0007977133086979784,0.0001066802229196212,70054.42456418477,70509.07210698788,20.64714699590842,30.549729132771347,20.64714699590842,73.11871651760617,Medium,Trending,train,2026-02,65d674ca66c2,
289,2026-02-09 13:02:00,2026-02-09 13:09:00,SHORT,69043.74,69095.522805,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999316,-0.0015999999999999318,0.001140870989896977,0.001414755342048498,69253.39538799341,69676.39204185056,32.14634909460536,59.22829219569164,32.14634909460536,84.95727785114124,Medium,Trending,train,2026-02,65d674ca66c2,
290,2026-02-10 15:01:00,2026-02-10 15:02:00,SHORT,68412.4,68463.7093,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001182,-0.0016000000000001183,0.0025960206044519096,0.00018125369085128106,68616.54157670899,68745.47460645076,73.49786829204872,68.36029931349553,61.825273170298225,87.73741917447914,High,Trending,train,2026-02,65d674ca66c2,
291,2026-02-13 15:21:00,2026-02-13 15:22:00,LONG,68369.99,68318.71250750001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999649,-0.001599999999999965,0.003513968628633703,0.0,67904.57636746699,67672.38046076165,19.473915598817232,19.462643454195526,14.727611440729499,56.72629053140423,High,Trending,train,2026-02,65d674ca66c2,10-15
292,2026-02-13 15:26:00,2026-02-13 15:27:00,LONG,68507.65,68644.6653,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999875,0.0011499999999999874,0.0,0.004167563768425998,67996.9161071903,67742.42842668231,91.06673527628067,67.10136457773599,15.509035656167825,91.06673527628067,High,Trending,train,2026-02,65d674ca66c2,15-20
293,2026-02-13 15:28:00,2026-02-13 15:29:00,LONG,68687.98,68825.35596,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000707,0.0011500000000000707,0.0,0.003085692722365647,68055.93246957476,67782.47336436754,93.01748284705292,92.33434441470229,40.31769116151981,93.01748284705292,High,Trending,train,2026-02,65d674ca66c2,
294,2026-02-14 12:46:00,2026-02-14 12:47:00,LONG,70060.99,70008.4442575,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000837,-0.0016000000000000838,0.002761736595500652,0.0,69986.55990620103,69483.87891167065,38.79584807388999,36.83079354740479,18.436370260756945,40.10044770596611,Medium,Trending,train,2026-02,65d674ca66c2,15-20
295,2026-02-15 13:24:00,2026-02-15 13:28:00,SHORT,69450.12,69311.21975999999,TP,4,5e-05,0.0008,0.0008500000000000001,0.0020000000000000386,0.0011500000000000386,0.0,0.00267990897639911,69664.61978299335,69779.2432728655,15.866979171274892,20.913995549111622,15.866979171274892,83.72788650542849,High,Trending,train,2026-02,65d674ca66c2,15-20
296,2026-02-15 13:50:00,2026-02-15 13:56:00,SHORT,68899.72,68951.39479,SL,6,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000665,-0.0016000000000000666,0.0013149545455337964,0.001850805779762299,69242.40190415662,69473.65293865115,40.224770117920364,67.23871107063768,40.224770117920364,89.2393876162103,High,Trending,train,2026-02,65d674ca66c2,
297,2026-02-15 14:20:00,2026-02-15 14:21:00,SHORT,68956.46,69008.177345,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999607,-0.0015999999999999608,0.0013256190935553962,0.0,69066.16603690432,69253.64857476247,58.467528626131866,66.51038945926923,58.467528626131866,82.73301896128363,Medium,Trending,train,2026-02,65d674ca66c2,
298,2026-02-16 15:57:00,2026-02-16 15:59:00,SHORT,67567.97,67539.52,EOD,2,5e-05,0.0008,0.0008500000000000001,0.0004210574921815335,-0.00042894250781846656,0.0,0.0010059500085617661,67820.03270678742,68093.66641278553,45.25042642371258,61.34291280377874,45.25042642371258,86.38064488629978,Low,Trending,train,2026-02,65d674ca66c2,
299,2026-02-17 15:06:00,2026-02-17 15:08:00,SHORT,67027.57,67077.8406775,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999546,-0.0015999999999999548,0.0015208667120110092,0.0014650687769228636,67350.35865081073,67619.03105389043,65.69201551190706,78.12497034232035,65.69201551190706,89.37766881286069,High,Trending,train,2026-02,65d674ca66c2,
300,2026-02-17 15:22:00,2026-02-17 15:25:00,SHORT,67039.55,66905.4709,TP,3,5e-05,0.0008,0.0008500000000000001,0.0020000000000000395,0.0011500000000000394,0.00014543653708892735,0.004219300398048623,67190.75700157485,67452.76188544076,65.25440072936388,76.45306412557188,65.25440072936388,85.21708123460213,High,Trending,train,2026-02,65d674ca66c2,
301,2026-02-18 15:55:00,2026-02-18 15:56:00,LONG,67855.16,67804.26863,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999639,-0.0015999999999999639,0.0008768677282611963,0.0,67678.36606339246,67523.14303454428,32.28244424925319,24.24185226419475,5.823830630884403,32.28244424925319,High,Trending,train,2026-02,65d674ca66c2,5-10
302,2026-02-19 12:20:00,2026-02-19 12:21:00,SHORT,66504.68,66554.55850999999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000749999999999925,-0.001599999999999925,0.000928054988009884,0.0,67017.77171264916,67184.76725943717,47.96236514637451,61.168641319551874,47.96236514637451,83.80837257701457,Medium,Trending,train,2026-02,65d674ca66c2,
